GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "41000","Oregon",8,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2021755,2051144,2092153,2079058,2062116,2076549,2132996,2196901,2256440,2307311,2288774,2189199,2174333,2201553,2219981,2260337,2323439,2391179,2450390,2515986,2570069,2579015,2492991,2558977,2620141,2692813,(NA)
 "42000","Pennsylvania",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",534933.6,552163.6,566250.9,577677.5,583507.4,598809.5,614957.1,626290.1,626589.9,649638.1,665148.3,645206.7,666805.8,676468.3,689007.0,704195.0,718691.6,734145.1,744847.1,754318.0,763855.4,771852.5,736381.3,765508.8,779360.6,799228.8,818529.4
 "42000","Pennsylvania",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),591536.8,579211.9,597832.3,617513.9,632010.6,629977.7,648176.4,666522.6,681043.0,679230.8,707494.5,720634.9,768051.4,794192.5,760573.2,761197.0,(NA)
 "42000","Pennsylvania",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),495840.5,491193.9,505624.4,514785.5,518822.9,524924.2,534574.9,542487.4,550965.1,553108.8,574735.6,583466.9,562018.2,609577.8,629332.9,628991.9,(NA)
 "42000","Pennsylvania",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",373515.0,391136.1,409330.2,428463.7,440887.5,460478.3,486384.5,510763.9,528771.2,563238.6,586886.6,581219.9,604629.6,623767.9,646434.3,670767.4,695546.6,716534.3,733165.9,754318.0,780620.7,802233.1,777000.8,844431.8,919741.1,976360.8,1024206.3
 "42000","Pennsylvania",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",334421.8,348489.2,372690.7,388186.3,395633.3,409185.8,432634.7,450359.7,472940.6,502658.8,522993.8,512318.2,535335.5,563528.9,584880.3,589720.2,611421.7,635818.0,653328.9,671702.8,707043.4,729329.5,782958.9,830114.9,848382.6,893649.2,930521.0
 "42000","Pennsylvania",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",289405.2,301295.1,322048.2,336978.3,350987.6,366412.5,388722.8,400473.7,417928.7,441292.3,460473.2,462512.3,482145.1,502382.7,522830.1,521961.8,540060.9,558612.5,575436.1,592682.8,628240.0,646245.5,699718.3,732291.1,730225.9,788220.2,819691.4
 "42000","Pennsylvania",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",267974.6,284766.6,304664.5,318001.4,329972.2,349799.2,369088.3,388455.6,406055.2,423686.0,438745.7,435016.9,453398.2,470444.5,480776.1,492004.0,504907.8,518363.6,529679.4,548260.1,575550.5,591606.7,574501.6,638431.7,702707.0,738929.8,(NA)
 "42000","Pennsylvania",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46902,45727,47012,48345,49314,49036,50321,51672,52718,52468,54503,55470,59101,61028,58632,58727,(NA)
 "42000","Pennsylvania",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39314,38778,39761,40302,40482,40859,41501,42056,42649,42725,44275,44911,43247,46842,48514,48527,(NA)
 "42000","Pennsylvania",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",27309,28416,30339,31563,32084,33066,34860,36173,37803,40008,41467,40446,42097,44119,45637,45902,47467,49291,50572,51886,54468,56139,60245,63779,65336,68649,71148
 "42000","Pennsylvania",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23633,24568,26217,27399,28464,29610,31322,32167,33405,35124,36510,36514,37915,39331,40795,40628,41927,43306,44543,45782,48397,49744,53840,56263,56236,60550,62674
 "42000","Pennsylvania",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21883,23220,24801,25856,26760,28267,29739,31201,32456,33722,34787,34343,35654,36831,37514,38296,39198,40186,41001,42351,44338,45538,44208,49059,54171,57009,(NA)
 "42000","Pennsylvania",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.232,99.598,99.069,98.473,98.025,97.858,97.250,98.205,97.815,99.123,98.133,97.958,97.687,96.110,96.166,97.500,(NA)
 "42000","Pennsylvania",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),88.485,88.563,89.671,91.387,92.667,93.729,94.450,95.553,96.137,99.123,100.142,101.395,102.221,104.733,111.659,117.478,(NA)
 "42000","Pennsylvania",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",6657699,6764360,6905286,6915464,6887062,6875775,6951757,7053584,7152610,7265012,7278574,7101513,7119718,7217043,7284595,7350212,7434632,7510339,7593722,7662469,7763488,7772024,7412005,7648692,7900283,8094606,(NA)
 "44000","Rhode Island",1,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",45381.3,46831.2,49113.6,49705.2,51284.3,52933.1,55160.5,55885.9,57415.8,56230.5,54977.1,54481.5,56050.6,56026.6,56487.4,57037.2,57602.7,58387.9,58630.0,58771.6,58740.1,60157.6,58231.7,60803.0,62279.4,63277.0,65281.5
 "44000","Rhode Island",1,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),47301.5,46171.9,48728.4,49727.9,51074.4,49609.5,51370.6,52166.5,52637.7,53507.5,54755.1,57027.8,61177.9,62126.4,58179.7,60638.1,(NA)
 "44000","Rhode Island",1,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39227.8,38762.6,39596.5,40052.5,40287.8,40409.0,41890.9,42303.1,43110.2,43452.9,44646.7,45151.6,44511.9,48213.3,47500.0,50197.9,(NA)
 "44000","Rhode Island",1,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",30835.3,32340.0,34608.5,35940.1,37891.2,39787.1,42578.2,44413.3,47165.3,47490.1,47138.9,47647.2,49409.1,50123.7,51527.5,52994.2,54612.5,56604.0,57714.6,58771.6,60064.9,62814.7,62124.9,67228.3,72869.2,77573.9,82492.5
 "44000","Rhode Island",1,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",28349.7,29581.1,31875.3,33611.8,34965.7,36700.2,38541.5,39241.3,41162.0,42935.2,43768.6,42764.9,44973.9,46685.4,48186.5,48187.0,50045.1,51775.2,52514.5,54704.3,56918.9,60337.0,64969.7,69014.4,70450.4,74045.8,77790.7
 "44000","Rhode Island",1,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",24664.8,25716.9,27508.9,29068.5,30977.1,32823.5,34517.0,34893.2,36437.3,37835.1,38729.9,38833.9,40774.9,41727.4,43278.1,42748.9,44303.0,45712.1,46269.3,48355.1,50625.9,53541.5,58040.6,60880.9,60728.8,65560.3,68861.2
 "44000","Rhode Island",1,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",21942.1,23381.7,25334.1,26628.0,28057.2,29977.2,31565.7,33218.0,34571.9,35785.7,36327.7,35947.9,36596.5,37655.0,38060.7,39300.2,40862.3,42056.1,43101.6,44528.9,46506.6,47860.6,47400.7,53666.5,57576.9,61337.8,(NA)
 "44000","Rhode Island",1,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44835,43821,46189,46969,48013,46435,47865,48412,48629,49311,50150,52100,55797,56628,53188,55329,(NA)
 "44000","Rhode Island",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37183,36789,37533,37830,37873,37823,39032,39258,39827,40045,40892,41250,40597,43946,43425,45803,(NA)
 "44000","Rhode Island",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",27493,28432,30350,31795,32801,34256,35867,36746,38719,40608,41487,40588,42630,44095,45298,45104,46630,48049,48515,50414,52132,55123,59250,62898,64075,67105,69936
 "44000","Rhode Island",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23920,24718,26192,27497,29059,30638,32121,32674,34275,35784,36711,36857,38650,39412,40684,40014,41280,42422,42746,44563,46368,48915,52931,55485,55233,59415,61908
 "44000","Rhode Island",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21279,22474,24122,25189,26320,27981,29375,31105,32520,33846,34434,34118,34689,35566,35780,36786,38074,39029,39819,41036,42595,43725,43231,48917,52637,55967,(NA)
 "44000","Rhode Island",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103.855,104.293,102.110,101.304,99.934,101.540,100.436,102.176,101.725,102.476,102.076,102.407,101.767,102.146,104.396,101.412,(NA)
 "44000","Rhode Island",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.607,92.739,92.424,94.014,94.472,97.256,97.545,99.416,99.980,102.476,104.166,106.000,106.490,111.311,121.215,122.192,(NA)
 "44000","Rhode Island",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",554761,566528,582589,585235,588125,594099,602389,605726,611113,617961,608884,588270,586329,591668,592954,602374,613103,626983,633419,638851,648727,650999,615667,640210,665432,681452,(NA)
 "45000","South Carolina",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",150732.6,157645.5,161880.2,162837.1,167333.0,174270.8,177169.4,183267.5,187386.1,193386.6,192497.1,184081.3,188777.2,193221.0,195406.1,200147.3,206077.9,213212.4,220559.3,224937.6,231663.3,239021.3,233650.1,245752.1,254504.5,262298.5,273324.6
 "45000","South Carolina",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),183085.3,181659.9,181307.2,185814.6,190915.1,190790.8,200044.3,211939.4,217880.7,227075.1,234088.9,247857.4,263936.1,271462.7,265626.4,274590.5,(NA)
 "45000","South Carolina",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),162010.4,162217.5,164085.1,165742.3,165730.1,169607.8,174980.8,181377.0,186532.3,192470.1,198269.7,205794.8,206232.0,219310.1,228309.8,235731.9,(NA)
 "45000","South Carolina",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",103688.6,110312.9,115332.7,119355.2,124765.2,131509.1,136679.9,145195.8,153453.4,162476.3,164471.2,162380.4,166767.4,172844.7,178503.9,186268.3,195744.4,207510.0,217555.5,224937.6,236561.7,249575.7,249430.2,272384.7,301945.1,327420.1,349965.4
 "45000","South Carolina",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",89751.9,94148.5,100705.3,104242.1,107305.3,111196.7,117451.8,124417.0,134174.2,143055.1,149954.4,146753.7,151745.9,160391.1,168271.2,170204.8,180837.7,192054.7,200027.4,210387.6,219942.1,234295.4,250293.7,276439.6,287548.3,308077.8,328701.7
 "45000","South Carolina",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",79000.7,82797.4,88902.1,92231.7,96795.1,101099.6,106931.2,112181.6,120366.3,128012.7,135314.9,135219.7,139620.1,146192.4,153536.0,153736.0,163645.6,172635.5,179244.4,189000.0,198319.8,210114.9,225887.0,247048.2,251393.6,275523.3,293767.0
 "45000","South Carolina",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",74708.7,80120.3,85734.9,89205.2,92798.8,97641.0,104869.7,112568.8,119796.4,127725.5,132802.1,131213.5,137523.2,143267.1,146268.9,151499.5,158383.2,164635.0,171615.5,178743.4,186670.7,194896.8,196109.8,223780.2,247404.2,264655.8,(NA)
 "45000","South Carolina",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40425,39578,39128,39859,40626,40268,41765,43698,44389,45747,46635,48821,51428,52266,50280,51100,(NA)
 "45000","South Carolina",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35772,35342,35411,35554,35267,35797,36533,37396,38003,38775,39499,40536,40184,42225,43216,43869,(NA)
 "45000","South Carolina",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",22900,23687,25025,25644,26122,26792,27892,29136,30789,32190,33110,31973,32749,34406,35807,35923,37755,39598,40752,42385,43817,46150,48769,53220,54378,57180,59995
 "45000","South Carolina",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",20157,20831,22092,22689,23564,24360,25394,26271,27621,28805,29877,29460,30132,31360,32672,32447,34166,35594,36518,38076,39509,41387,44013,47562,47541,51138,53619
 "45000","South Carolina",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19062,20158,21305,21945,22591,23526,24904,26362,27490,28740,29323,28588,29679,30733,31125,31975,33067,33944,34964,36010,37188,38389,38212,43086,46831,49252,(NA)
 "45000","South Carolina",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.927,90.965,92.596,93.143,93.360,93.258,93.198,93.289,93.609,92.868,92.261,91.494,90.874,93.637,93.328,93.177,(NA)
 "45000","South Carolina",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.971,80.887,83.812,86.440,88.257,89.323,90.515,90.769,92.003,92.868,94.150,94.704,95.092,102.038,108.363,112.270,(NA)
 "45000","South Carolina",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",2191440,2240690,2279819,2256571,2248075,2263806,2305699,2356325,2418647,2482361,2472467,2367944,2357679,2427453,2453323,2500985,2564027,2636275,2700187,2759183,2843694,2882128,2824762,2937450,3049805,3149982,(NA)
 "46000","South Dakota",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",28772.1,30038.3,32124.9,32396.9,35776.0,36141.9,37616.6,39330.6,39961.6,41646.2,43278.5,44255.8,44810.7,47630.3,48653.9,48610.1,49640.9,50860.8,51264.3,51615.1,51937.8,52510.2,52770.7,55515.9,55259.8,57275.1,57498.1
 "46000","South Dakota",4,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43125.8,41638.2,41935.3,45296.1,43913.6,43823.6,45650.4,48212.1,48483.0,49372.8,48578.4,50605.9,55364.7,61319.5,62237.5,62803.6,(NA)
 "46000","South Dakota",4,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32050.8,31961.5,32276.0,33268.1,33071.4,33631.9,34622.4,36376.1,37638.2,38660.8,37944.2,38411.4,38417.5,42137.1,44316.4,45151.6,(NA)
 "46000","South Dakota",4,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",20257.8,21181.8,22866.7,23626.9,26343.5,27305.0,29380.9,31104.3,32559.3,35282.6,36939.3,36732.1,38208.2,42082.7,44127.3,45498.6,47159.9,48678.9,49842.6,51615.1,53349.5,55175.8,56254.4,62984.8,69069.3,74033.9,75179.5
 "46000","South Dakota",4,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",18102.9,18948.9,20201.2,20892.2,20898.5,22822.7,24553.2,26005.4,27393.1,30342.5,32676.8,31827.1,33682.9,36655.0,37469.6,37840.2,39607.1,41160.1,41551.5,42989.3,45144.0,48013.9,52763.7,60077.7,63440.1,66619.5,68387.2
 "46000","South Dakota",4,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",16420.2,17094.1,18266.5,18899.3,19180.8,21246.3,22859.7,24042.1,25093.1,27765.3,29962.8,29768.6,31445.9,33901.4,34448.0,34575.1,36056.8,37402.5,37742.2,39331.7,41600.0,44304.0,48648.2,55009.7,57287.7,61233.4,62709.7
 "46000","South Dakota",4,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",13601.5,14515.8,15478.3,16210.3,16925.7,17949.6,19257.4,20635.7,22059.2,23113.0,24305.1,24461.5,25960.6,26959.6,28256.2,29077.0,30077.6,31107.4,32326.4,33741.1,35334.2,36511.8,36713.3,41366.8,45218.8,47926.8,(NA)
 "46000","South Dakota",4,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53966,51592,51387,55030,52734,52101,53862,56585,56339,56744,55503,57345,62358,68414,68403,68315,(NA)
 "46000","South Dakota",4,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40107,39602,39551,40417,39714,39985,40851,42693,43737,44433,43353,43526,43270,47012,48706,49114,(NA)
 "46000","South Dakota",4,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",24265,25251,26727,27563,27497,29883,31871,33534,34983,38330,40891,39435,41275,44532,44996,44988,46732,48308,48284,49408,51579,54408,59422,67014,69736,72546,73959
 "46000","South Dakota",4,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22009,22780,24167,24934,25237,27819,29673,31002,32046,35074,37495,36885,38533,41187,41368,41106,42543,43898,43858,45204,47529,50204,54787,61361,62973,66681,67818
 "46000","South Dakota",4,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18231,19344,20478,21386,22270,23503,24997,26610,28171,29197,30415,30309,31812,32753,33932,34569,35488,36510,37565,38779,40371,41374,41351,46153,49698,52133,(NA)
 "46000","South Dakota",4,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.044,86.070,88.863,87.321,90.380,90.265,89.448,87.890,87.387,87.275,91.253,91.833,91.326,90.089,87.879,88.095,(NA)
 "46000","South Dakota",4,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),75.833,76.534,80.433,81.037,85.440,86.456,86.873,85.516,85.887,87.275,93.121,95.055,95.564,98.172,102.036,106.146,(NA)
 "46000","South Dakota",4,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",490715,501684,512377,511664,509549,509653,518411,527756,538721,551970,561052,556495,558161,566491,574997,581234,589348,592644,597263,601254,610179,610159,605992,624995,640975,657014,(NA)
 "47000","Tennessee",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",240963.4,248457.5,251030.2,250311.4,258542.4,267589.4,281564.2,289064.3,295668.2,294819.8,298526.9,287308.8,292687.0,301508.9,311754.2,318347.9,323879.6,335461.1,343544.9,355417.5,362363.7,370197.4,367863.6,400243.6,414470.8,422087.7,432266.2
 "47000","Tennessee",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),267391.7,270265.1,272917.9,280614.2,286578.0,286206.9,293297.5,307763.2,311535.3,322332.7,346277.2,355957.2,381063.3,406460.9,391980.6,398094.7,(NA)
 "47000","Tennessee",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),222138.7,222434.0,223274.8,226222.5,227280.7,229991.0,236514.2,243409.8,248302.0,257850.1,273540.4,276409.3,276499.3,302566.8,309219.7,315346.2,(NA)
 "47000","Tennessee",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",167783.0,176467.2,182209.7,185917.2,195386.1,204665.9,219862.4,231339.0,243104.4,248261.6,255546.7,252940.7,258657.6,270055.0,285897.5,296756.3,307448.5,326382.5,339350.2,355417.5,369713.2,385833.0,391563.2,441952.5,488670.1,523031.6,549708.5
 "47000","Tennessee",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",139760.3,145231.9,153990.1,158125.3,162879.4,169929.5,179892.9,188177.6,200188.9,209746.8,218372.5,217094.7,227613.0,241431.7,252592.3,254464.6,263856.0,277356.1,286532.3,299307.7,316176.5,335601.7,359872.9,400467.6,417369.3,443472.0,469137.8
 "47000","Tennessee",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",125503.4,130429.3,138596.1,142199.1,149226.9,156883.6,166576.5,173077.8,182645.9,190829.2,200053.4,203315.5,212656.9,223730.9,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812.0,308684.9,331793.2,365048.7,374092.3,405764.7,429141.4
 "47000","Tennessee",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",110838.2,118130.0,126062.1,129837.3,134468.3,140450.8,149040.8,158759.9,168002.1,177300.9,181564.3,178900.4,186470.4,194909.6,200595.3,204743.2,213045.3,219728.3,228864.4,239992.1,250276.2,261088.3,261841.4,298705.2,329584.0,351524.5,(NA)
 "47000","Tennessee",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42800,42858,42936,43814,44337,43976,44714,46534,46685,47823,50871,51869,55019,58368,55608,55861,(NA)
 "47000","Tennessee",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35557,35273,35126,35322,35163,35338,36057,36804,37209,38256,40185,40278,39921,43449,43867,44250,(NA)
 "47000","Tennessee",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25091,25756,26998,27496,28102,29059,30435,31410,32878,33963,34954,34427,35809,37696,39079,39099,40225,41937,42938,44407,46449,48903,51945,57491,59099,62039,64908
 "47000","Tennessee",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22532,23131,24299,24727,25747,26828,28182,28889,29997,30900,32022,32241,33456,34933,36224,35962,36891,38278,39076,40605,42723,44981,47892,52406,52971,56764,59374
 "47000","Tennessee",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19899,20950,22102,22577,23201,24018,25215,26499,27592,28709,29062,28370,29336,30432,31035,31459,32479,33223,34297,35607,36768,38045,37805,42895,46756,49326,(NA)
 "47000","Tennessee",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.662,90.449,92.269,92.839,93.362,92.944,92.747,92.777,93.781,93.074,89.660,91.255,90.499,90.595,91.797,92.515,(NA)
 "47000","Tennessee",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.735,80.429,83.516,86.158,88.259,89.022,90.077,90.271,92.172,93.074,91.495,94.457,94.699,98.724,106.586,111.473,(NA)
 "47000","Tennessee",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",3339584,3397301,3459310,3421028,3408736,3433444,3507915,3572054,3643561,3702458,3677116,3523871,3515815,3589026,3635172,3689682,3772755,3859498,3951859,4033011,4120203,4168023,4119507,4298499,4480005,4613274,(NA)
 "48000","Texas",6,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",920059.6,957247.2,989904.9,1020517.0,1042584.4,1052132.3,1111189.1,1143413.1,1225147.3,1288828.7,1287191.5,1285560.2,1323059.1,1370174.9,1438354.4,1511806.5,1559636.1,1634127.1,1633863.3,1667313.0,1746543.3,1806736.1,1773657.1,1879101.3,1952708.6,2097090.4,2172368.5
 "48000","Texas",6,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1120909.7,1075852.1,1113308.5,1196635.6,1239768.8,1251439.6,1318145.1,1342796.0,1327627.4,1408033.3,1470536.8,1510475.9,1554394.2,1663205.1,1673439.2,1727121.3,(NA)
 "48000","Texas",6,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),848953.3,853980.0,873538.6,909178.8,928499.3,951950.1,991562.9,1033220.0,1061560.8,1102131.7,1127626.2,1147754.4,1138941.8,1257674.8,1318234.8,1362468.3,(NA)
 "48000","Texas",6,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",648243.1,683347.4,742161.5,780206.2,796357.3,840860.8,921230.7,1003745.9,1108236.5,1198565.0,1253142.0,1179168.1,1255660.8,1351776.9,1429588.0,1526781.9,1592177.6,1585985.9,1582981.5,1667313.0,1808026.9,1864872.3,1802143.7,2088972.3,2436925.0,2583866.2,2709392.9
 "48000","Texas",6,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",514882.6,543797.6,591738.3,631080.2,639443.1,664814.9,696381.3,754775.9,827439.7,878902.4,968499.3,923470.7,982052.8,1074858.0,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826.0,1463789.8,1537205.7,1602183.4,1779913.1,1891498.6,2020899.0,2125967.4
 "48000","Texas",6,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",455832.1,481679.7,521390.5,559657.2,580684.5,609547.1,640276.9,685452.2,746384.0,790296.2,865085.6,853417.3,904297.0,977508.0,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1394481.1,1462282.8,1607699.0,1681000.3,1834674.4,1927969.3
 "48000","Texas",6,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",403961.3,434253.6,471789.1,498380.3,516406.1,541303.2,575309.8,619901.3,661402.9,702394.8,734122.6,733954.6,771625.4,817807.6,857088.0,893984.9,947259.9,987452.9,1022736.1,1073168.0,1124761.1,1170241.6,1177185.0,1348634.4,1491529.8,1595277.8,(NA)
